FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
MQ289,Bailey Lake,19:54,G0
LZ790,Bailey's Crossroads,19:55,A5
GX148,Baileys Harbor,19:57,P8
DX413,Baileys Switch,19:58,S5
GW070,Baileyton,20:00,O5
FH164,Baileyville,20:01,W9
VZ103,Bainbridge,20:03,M5
UV322,Bains,20:04,W9
ZY108,Bainville,20:05,V2
DL313,Baird,20:07,K5
XE204,Bairdford,20:08,G3
SS594,Bairdstown,20:10,B5
EJ320,Bairoa,20:11,L1
DM671,Bairoil,20:13,B6
FO064,Bajadero,20:14,J0
UJ419,Bajandas,20:15,O6
FF015,Baker,20:17,G5
AD813,Baker City,20:18,K4
NY438,Baker Hill,20:20,R3
YB499,Bakers Mill,20:21,R7
JZ076,Bakersfield,20:23,T6
HH921,Bakerstown,20:24,I7
GN293,Bakerstown Station,20:26,S2
IB730,Bakersville,20:27,Z1
HZ415,Bakerton,20:28,Z8
JU623,Bal Harbour,20:30,Z3
AO239,Bala,20:31,Q3
DD124,Bala-Cynwyd,20:33,F8
QJ216,Balance Rock,20:34,N8
KG785,Balaton,20:36,G8
XC656,Balch Springs,20:37,A1
HO097,Balcones Heights,20:38,N0
ZK378,Bald Creek,20:40,P5
QB666,Bald Eagle,20:41,A2
KV558,Bald Head Island,20:43,K5
QX720,Bald Knob,20:44,Z8
IK153,Baldridge,20:46,V8
VX723,Baldwin,20:47,X3
KT898,Baldwin City,20:49,S5
UN767,Baldwin Harbor,20:50,T9
ZY515,Baldwin Park,20:51,I7
IF490,Baldwinsville,20:53,L6
TQ205,Baldwinville,20:54,B6
ZR786,Balfour,20:56,R3
BK488,Balko,20:57,V0
TJ230,Ball,20:59,C4
AG438,Ball Club,21:00,W5
HB090,Ball Ground,21:02,W0
QM379,Ballard,21:03,F4
BY877,Ballardvale,21:04,E7
HE893,Ballenger Creek,21:06,M4
WH084,Ballentine,21:07,F6
BF567,Ballinger,21:09,Z4
TW669,Ballston Spa,21:10,C8
BX382,Balltown,21:12,N2
RO107,Ballville,21:13,L1
DG677,Ballwin,21:14,G0
SJ641,Bally,21:16,V9
AI063,Balmorhea,21:17,H5
XE006,Balmville,21:19,D5
HI674,Balsam,21:20,P0
QX407,Balsam Lake,21:22,X0
JM568,Balta,21:23,R4
XH779,Baltic,21:25,L4
MX131,Baltimore,21:26,V8
OO481,Baltimore Highlands,21:27,U2
CM097,Bamberg,21:29,T4
XB804,Bammel,21:30,M6
CH275,Bancroft,21:32,M0
XH049,Bandana,21:33,W8
UD069,Bandera,21:35,W6
HX156,Bandera Falls,21:36,E3
HN397,Bandon,21:37,I2
SH396,Baneberry,21:39,R7
WO883,Bangor,21:40,B3
NV036,Bangs,21:42,Q6
UE397,Banida,21:43,S0
OB185,Banks,21:45,U1
MC646,Bankston,21:46,D5
BD878,Bannack,21:48,B1
LO068,Banner,21:49,S0
KA735,Banner Elk,21:50,T4
QW517,Banner Hill,21:52,B2
NU709,Bannertown,21:53,C1
TC068,Banning,21:55,V3
YT220,Bannockburn,21:56,Z3
WU510,Banquete,21:58,R4
CK603,Bantam,21:59,J5
RE258,Bantry,22:01,Z1
JS713,Bar Harbor,22:02,P7
RS164,Bar Mills,22:03,U2
LA173,Bar Nunn,22:05,K0
DO800,Baraboo,22:06,P4
IA436,Barada,22:08,M5
UH195,Baraga,22:09,Y5
UM550,Barahona,22:11,Q6
QO900,Baranof,22:12,H4
VS269,Barataria,22:13,W1
CW054,Barber,22:15,G8
RY725,Barberton,22:16,G0
YM306,Barberville,22:18,X9
HI171,Barbourmeade,22:19,E6
QR986,Barbours,22:21,Z4
NC832,Barboursville,22:22,A0
NL852,Barbourville,22:24,P7
JS516,Barceloneta,22:25,Q7
HL950,Barclay,22:26,O0
PR075,Barco,22:28,R5
HX763,Bard,22:29,D9
RD915,Barden,22:31,U6
FR342,Bardley,22:32,H0
NG303,Bardolph,22:34,F7
ZX353,Bardonia,22:35,Z2
SH921,Bardstown,22:36,X4
XX097,Bardwell,22:38,O8
QO375,Bareville,22:39,C9
RL911,Bargersville,22:41,R9
LU700,Baring,22:42,Y7
EG955,Bark River,22:44,Q9
NT529,Barker,22:45,J4
VH437,Barker Heights,22:47,D1
UA308,Barker Ten Mile,22:48,G9
CR601,Barkeyville,22:49,T4
TF324,Barksdale,22:51,W7
II255,Barling,22:52,E4
IG078,Barlow,22:54,D1
WK801,Barnabus,22:55,N1
NX912,Barnard,22:57,W9
TT002,Barnegat,22:58,N1
KS188,Barnegat Light,23:00,X6
SJ607,Barnes City,23:01,V6
TR553,Barnesboro,23:02,Q2
NS540,Barneston,23:04,N2
FF464,Barnesville,23:05,N8
MU788,Barnet,23:07,V2
JG313,Barnett,23:08,N5
VW401,Barneveld,23:10,R9
HT810,Barney,23:11,B0
XB218,Barnhart,23:12,T8
WI513,Barnhill,23:14,W5
DG522,Barnsboro,23:15,U0
NH216,Barnsdall,23:17,D3
FB207,Barnum,23:18,R1
OE272,Barnum Island,23:20,F0
VH474,Barnwell,23:21,C2
KE787,Baroda,23:23,F2
QU664,Baron,23:24,R5
IC340,Barr,23:25,P4
YS796,Barracks,23:27,V3
FO399,Barrackville,23:28,F6
XV228,Barranquitas,23:30,Y0
SN922,Barre,23:31,G8
JS403,Barrett,23:33,Z9
NI714,Barretts,23:34,B0
JN574,Barrineau Park,23:35,U1
BB997,Barrington,23:37,R5
KU150,Barrington Hills,23:38,A9
YR516,Barrington Woods,23:40,U8
ZA535,Barron,23:41,J3
CD666,Barrow,23:43,Z9
YD231,Barrows,23:44,H3
SR743,Barry,23:46,X3
PL088,Barryton,23:47,Z3
NC049,Barryville,23:48,I7
TN955,Barstow,23:50,W6
TK577,Bartelso,23:51,I8
VL721,Bartles,23:53,P2
BJ495,Bartlett,23:54,F5
YH804,Bartley,23:56,Y8
UU361,Bartolo,23:57,B6
