FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
OT342,West Pike,04:44,F3
AO203,West Peoria,04:43,Y2
FU059,West Pensacola,04:42,Z5
BO798,West Pelzer,04:40,B9
FU238,West Pawlet,04:39,G5
BJ107,West Paterson,04:37,F0
XA626,West Pasco,04:36,S9
FI767,West Park,04:34,H0
FI112,West Palm Beach,04:33,Y5
UD107,West Orange,04:31,P7
XQ423,West Okoboji,04:30,D9
NS234,West Odessa,04:29,J7
VC605,West Ocean City,04:27,R8
XV188,West Nyack,04:26,N9
XH483,West Norriton,04:24,J5
BA870,West Newton,04:23,W7
QB670,West New York,04:21,U2
UT243,West Mystic,04:20,L7
AS619,West Monroe,04:19,M2
IQ785,West Mineral,04:17,E2
DC973,West Milwaukee,04:16,M7
YW372,West Milton,04:14,E0
GL139,West Millgrove,04:13,J4
PX834,West Milford,04:11,O6
WD668,West Mifflin,04:10,D1
YP144,West Middletown,04:08,Q2
DS036,West Middlesex,04:07,N3
DX366,West Menlo Park,04:06,R2
UT898,West Memphis,04:04,P1
CI672,West Melbourne,04:03,U3
NR351,West Medway,04:01,Y1
ZO667,West Mayfield,04:00,M9
TI525,West Marion,03:58,I1
WI505,West Mansfield,03:57,R1
XT681,West Manchester,03:55,P4
WS138,West Louisville,03:54,H9
XK433,West Longview,03:53,B7
JL781,West Logan,03:51,F5
XA944,West Little River,03:50,O4
CQ823,West Linn,03:48,W8
YY242,West Line,03:47,O2
IU866,West Lincoln,03:45,Y0
UQ255,West Liberty,03:44,E8
GB179,West Lebanon,03:43,J6
YS382,West Lawn,03:41,H3
LC529,West Laurel,03:40,B9
XB861,West Lake Wales,03:38,B6
WX879,West Lake Stevens,03:37,Z2
HD935,West Lake Sammamish,03:35,I4
RJ320,West Lake Hills,03:34,A5
AI701,West Lafayette,03:32,G1
HQ849,West Kittanning,03:31,Z8
BC968,West Kingston,03:30,D7
EZ955,West Jordan,03:28,X5
EH024,West Jersey,03:27,N4
PE481,West Jefferson,03:25,L5
TX792,West Islip,03:24,S2
WQ503,West Hurley,03:22,F5
BU318,West Homestead,03:21,I5
AR231,West Hollywood,03:20,D4
KQ140,West Hills,03:18,V2
EI091,West Hill,03:17,G5
AU175,West Hickory,03:15,D4
CN126,West Hempstead,03:14,H5
QG456,West Helena,03:12,F2
PB495,West Hazleton,03:11,Q0
BF804,West Haverstraw,03:09,G1
MN076,West Haven,03:08,N4
LS365,West Hattiesburg,03:07,E2
DI936,West Hartford,03:05,T7
TA977,West Harrison,03:04,F3
UQ315,West Hanover,03:02,Z9
SU856,West Hampton Dunes,03:01,P7
QL872,West Hamlin,02:59,L5
BP106,West Green,02:58,G6
UV282,West Goshen,02:56,A2
TJ652,West Glens Falls,02:55,M3
MG339,West Glacier,02:54,N0
NY809,West Gilgo Beach,02:52,B5
HL443,West Gate,02:51,R0
GD495,West Frostproof,02:49,A9
MB919,West Freehold,02:48,J9
GT214,West Frankfort,02:46,B8
OU248,West Forks,02:45,W8
ZD265,West Ferriday,02:44,G5
NX926,West Farmington,02:42,H6
DB529,West Fargo,02:41,M3
IX106,West Falmouth,02:39,C3
QV676,West Falls,02:38,F7
GZ592,West Fairview,02:36,K8
ST996,West End Anniston,02:35,F4
SZ687,West End,02:33,H0
DZ806,West Elmira,02:32,Q4
QQ690,West Elkton,02:31,U0
VP771,West Elizabeth,02:29,H5
BX591,West Easton,02:28,K8
JM952,West Dundee,02:26,N2
MW364,West Dover,02:25,B4
HR236,West Des Moines,02:23,M1
HP910,West Dennis,02:22,P5
XB667,West Decatur,02:21,P6
ZZ130,West De Land,02:19,K0
RG911,West Crossett,02:18,T2
YH409,West Covina,02:16,L2
SO427,West Conshohocken,02:15,J6
YD894,West Concord,02:13,P8
VN698,West Compton,02:12,T1
LQ691,West Columbia,02:10,T8
DH691,West College Corner,02:09,V1
IK132,West City,02:08,V2
FO697,West Chicago,02:06,E2
EB859,West Chester,02:05,Z6
XT610,West Chazy,02:03,L0
KL497,West Chatham,02:02,F5
PT361,West Carthage,02:00,O1
RP870,West Carson,01:59,V6
MN736,West Carrollton City,01:57,Z3
GD184,West Cape May,01:56,L3
YJ975,West Canton,01:55,O6
RQ017,West Caldwell,01:53,Q6
MT331,West Burke,01:52,I3
BP673,West Buechel,01:50,U2
XO990,West Brownsville,01:49,R1
GP962,West Bristol,01:47,G2
PQ822,West Brattleboro,01:46,T6
CM175,West Branch,01:45,Y3
EH529,West Bradenton,01:43,I5
ZU049,West Boxford,01:42,Z2
AW059,West Bountiful,01:40,X1
OS427,West Bloomfield,01:39,A5
CN486,West Blocton,01:37,R0
XA022,West Bishop,01:36,U7
RR605,West Berlin,01:34,X6
TI656,West Bend,01:33,M2
VQ421,West Belmar,01:32,S3
WC539,West Bay Shore,01:30,U2
KY243,West Bay,01:29,R2
TH034,West Barnstable,01:27,V7
WI933,West Baraboo,01:26,Z3
NV188,West Baden Springs,01:24,S1
LN337,West Babylon,01:23,K2
XJ124,West Athens,01:22,S8
MM526,West Andover,01:20,B2
AR593,West Alton,01:19,G7
AN799,West Allis,01:17,I6
UD626,West Alexandria,01:16,Z2
KX940,West Alexander,01:14,T9
FI170,West Acton,01:13,E1
AZ824,West,01:11,F8
OY787,Wesson,01:10,C9
AH274,Wessington Springs,01:09,P5
YX605,Wessington,01:07,O7
DO244,Wesleyville,01:06,T0
OH125,Wesleyan,01:04,M4
BO983,Wesley Hills,01:03,J9
GE851,Wesley Chapel,01:01,Z4
ER697,Wesley,01:00,C5
ZQ718,Weslaco,00:58,P4
DP459,Weskan,00:57,P4
DH679,Wernersville,00:56,C9
YZ518,Werley,00:54,M7
YP754,Weott,00:53,J1
YU800,Wentzville,00:51,Z6
ON920,Wentworth,00:50,Q1
AF617,Wenonah,00:48,F5
KN160,Wenona,00:47,D2
OM515,Wenham,00:46,R4
BB684,Wendte,00:44,A9
RF374,Wendover,00:43,K5
AT921,Wenden,00:41,B8
JN411,Wendelville,00:40,C9
YS649,Wendell,00:38,C3
UE720,Wendel,00:37,P1
XQ889,Wenatchee,00:35,D8
PT465,Welty,00:34,J8
MS814,Welton,00:33,V1
FV481,Welshfield,00:31,X2
VS153,Welsh,00:30,W1
DT154,Weloka,00:28,K0
WE360,Wellton,00:27,Y3
KG708,Wellsville,00:25,A7
ZV119,Wellston,00:24,O0
UC198,Wellsford,00:23,Q0
LK844,Wellsburg,00:21,E2
RG933,Wellsboro,00:20,H6
VQ631,Wells Branch,00:18,W7
YW197,Wells,00:17,V0
AF694,Wellpinit,00:15,O5
IW470,Wellman,00:14,V7
OC780,Wellington,00:12,Z3
VI294,Wellford,00:11,I2
EO904,Wellfleet,00:10,V2
GU260,Wellesley,00:08,R9
IF083,Wellersburg,00:07,X2
QJ021,Wellborn,00:05,N4
OE266,Weleetka,00:04,M4
WW411,Weldona,00:02,G5
SU951,Weldon Spring Heights,00:01,Z7
