FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
JF489,Breckinridge,04:53,Z6
AC285,Breckinridge Center,04:53,Y6
YZ980,Brecksville,04:53,Z5
GQ340,Brecon,04:53,G5
PR509,Breda,04:53,K3
CN889,Breed,04:53,S0
TG909,Breedsville,04:53,L7
WQ412,Breese,04:54,T3
IX892,Breidablick,04:54,F3
VI517,Breien,04:54,Z8
MT795,Bremen,04:54,L5
EN165,Bremer,04:54,J8
RU504,Bremerton,04:54,D8
AZ374,Bremond,04:54,P8
OT552,Brenas,04:55,Q4
RQ159,Brenda,04:55,P5
BX642,Brenham,04:55,F1
GP367,Brent,04:55,V0
BG088,Brentford,04:55,J0
KE132,Brentsville,04:55,F6
ZY479,Brentwood,04:56,X2
IM487,Brentwood Lake,04:56,F6
BK763,Breslau,04:56,E9
OK349,Bressler,04:56,J8
AV632,Brevard,04:56,I0
NQ183,Brevig Mission,04:56,R7
JA877,Brevort,04:56,H4
WP461,Brewerton,04:57,Z6
IR362,Brewster,04:57,Q4
UI509,Brewster Hill,04:57,A7
MN714,Brewton,04:57,S3
LZ747,Brian Head,04:57,C7
IB689,Briar,04:57,D1
TD822,Briar Creek,04:57,Z5
ZJ230,Briarcliff,04:58,H3
CS337,Briarcliff Manor,04:58,Z0
XL741,Briarcliffe Acres,04:58,I5
BI539,Briaroaks,04:58,M0
RC653,Briarwood,04:58,F8
GN636,Brice,04:58,T2
BH567,Brice Prairie,04:58,U2
FQ737,Briceland,04:59,T6
WX757,Brickerville,04:59,G1
VQ138,Brickeys,04:59,O9
LM902,Bridge,04:59,G8
RT812,Bridge City,04:59,T3
PK704,Bridge Creek,04:59,C2
VV408,Bridgeboro,04:59,M9
YG065,Bridgehampton,05:00,Q2
UX254,Bridgeland,05:00,N6
ZD875,Bridgeport,05:00,Y9
WS070,Bridger,05:00,O6
GF449,Bridgeton,05:00,I1
IV044,Bridgetown,05:00,B9
PE436,Bridgeview,05:00,T4
DB978,Bridgeville,05:01,O6
OG039,Bridgewater,05:01,Q0
WP751,Bridgman,05:01,J1
YP474,Bridgton,05:01,F9
TI647,Brielle,05:01,X6
XU100,Briensburg,05:01,O0
GI868,Brier,05:01,C6
XH274,Brier Hill,05:02,X2
XZ039,Brigantine,05:02,N4
EG604,Briggs,05:02,R1
KA042,Briggsdale,05:02,V1
FC280,Briggsville,05:02,A7
QD398,Brigham City,05:02,M7
DD022,Bright,05:02,L2
ZS770,Brighton,05:03,O1
EC169,Brightwaters,05:03,G0
CQ092,Brightwood,05:03,C1
SY135,Brilliant,05:03,S0
TM008,Brillion,05:03,P6
JZ715,Brimfield,05:03,S0
YT118,Brimley,05:03,I0
WV397,Brimson,05:04,T2
KD975,Brinkley,05:04,J6
MX738,Brinklow,05:04,S2
TF268,Brinkman,05:04,W9
QQ093,Brinsmade,05:04,S3
LP928,Brinson,05:04,A5
PT901,Briny Breezes,05:04,U3
MH913,Brisbane,05:05,F9
KX955,Brisbin,05:05,Q0
AR107,Briscoe,05:05,F4
EE815,Bristol,05:05,G9
VJ546,Bristow,05:05,Y0
GP536,Britt,05:05,V1
UZ620,Britton,05:05,E7
RI260,Broad Brook,05:06,V6
UT032,Broad Creek,05:06,E3
OL121,Broad Fields,05:06,Q4
XS717,Broad Pass,05:06,H4
KC210,Broad Top City,05:06,Q4
LQ935,Broadalbin,05:06,G9
TV558,Broadbent,05:06,Z7
UG186,Broaddus,05:07,U9
PW251,Broadford,05:07,H3
FI813,Broadhurst,05:07,P7
AS728,Broadland,05:07,X3
ZK007,Broadlands,05:07,A0
PU015,Broadmoor,05:07,P4
PS980,Broadus,05:07,F2
UM789,Broadview,05:08,O1
YG178,Broadview Heights,05:08,L6
PC142,Broadview Park,05:08,A5
UQ686,Broadwater,05:08,Q1
GL507,Broadway,05:08,L7
MF159,Broadwell,05:08,N1
BR046,Brock,05:08,V9
RT259,Brockport,05:09,K8
WO365,Brockton,05:09,Q5
CN709,Brockway,05:09,X2
PR400,Brocton,05:09,M7
XQ345,Brodhead,05:09,I6
SG228,Brodheadsville,05:09,V0
DJ571,Brodnax,05:09,Z0
RY151,Brogan,05:10,D8
VD787,Brohard,05:10,N5
AQ702,Brokaw,05:10,F6
EZ103,Broken Arrow,05:10,S6
WS802,Broken Bow,05:10,B3
EW861,Brokenburg,05:10,M0
CK725,Bromide,05:10,E3
NQ519,Bromley,05:11,P7
IL276,Bronaugh,05:11,L0
WJ950,Broncho,05:11,M6
KK249,Bronson,05:11,M7
NV873,Bronte,05:11,D3
RC256,Bronwood,05:11,F5
YM834,Bronx,05:11,P8
ON991,Bronxville,05:12,Y8
KJ865,Brook,05:12,R7
FL643,Brook Park,05:12,A9
NP719,Brookdale,05:12,G0
NF695,Brooke,05:12,M1
LC390,Brookeland,05:12,V4
KW571,Brooker,05:12,U9
TI386,Brookesmith,05:13,L7
HG758,Brookeville,05:13,Q7
VH058,Brookfield,05:13,B5
TC471,Brookfield Center,05:13,Y0
SM377,Brookford,05:13,C2
VK230,Brookhaven,05:13,A6
XK780,Brookings,05:13,H3
KQ972,Brookland,05:14,C6
LY086,Brookland Terrace,05:14,G5
PS985,Brooklawn,05:14,E0
LA576,Brooklet,05:14,I0
ZK151,Brookline,05:14,W8
ML251,Brooklyn,05:14,O9
ES520,Brooklyn Center,05:14,B7
DG254,Brooklyn Heights,05:15,B7
IZ147,Brooklyn Park,05:15,G8
QR770,Brookmont,05:15,G9
QM758,Brookneal,05:15,P5
IH014,Brookport,05:15,M8
VQ165,Brookridge,05:15,N9
ZS497,Brooks,05:16,F5
XT140,Brookshire,05:16,O5
JF700,Brookside,05:16,R5
IT063,Brookside Village,05:16,N8
NA134,Brookston,05:16,X1
OE991,Brooksville,05:16,V1
OG819,Brookton,05:16,M7
TW183,Brookvale,05:17,W5
NA707,Brookview,05:17,M9
CT874,Brookville,05:17,B9
DZ427,Brookwood,05:17,Q5
VS529,Broomall,05:17,P4
SA106,Broomes Island,05:17,S4
CQ574,Broomfield,05:17,R7
DK858,Brooten,05:18,C6
TN876,Broseley,05:18,I3
SW160,Brosville,05:18,Z5
GF988,Brothers,05:18,E8
ZC039,Brothertown,05:18,G7
IO910,Broughton,05:18,D4
LQ357,Broussard,05:18,V2
EW076,Browardale,05:19,R4
VB287,Browerville,05:19,O8
TB529,Brown City,05:19,Y4
NR315,Brown Deer,05:19,E4
OD042,Brownbranch,05:19,Y6
DW655,Browndell,05:19,B5
WG984,Brownell,05:19,Z2
KJ621,Brownfield,05:20,S0
VD994,Brownfields,05:20,F7
BX296,Browning,05:20,W7
KS256,Brownington,05:20,R0
OP480,Brownlee,05:20,H3
GN045,Brownlee Park,05:20,Y2
VW098,Browns Lake,05:20,N6
WJ343,Browns Mills,05:21,V5
YZ661,Brownsboro,05:21,T6
TV693,Brownsboro Village,05:21,B2
SX447,Brownsburg,05:21,F7
VK363,Brownsdale,05:21,B7
TI696,Brownson,05:21,N7
YV007,Brownstown,05:21,R0
HC848,Brownsville,05:22,W5
RB444,Brownton,05:22,Z8
AR136,Browntown,05:22,U8
BQ905,Brownville,05:22,Z9
WO140,Brownville Junction,05:22,Y7
UD062,Brownwood,05:22,A4
JZ995,Broxton,05:22,K6
YJ568,Bruce,05:23,J7
DW910,Bruce Crossing,05:23,G7
WF569,Bruceton,05:23,X0
CP468,Bruceton Mills,05:23,D1
OM189,Brucetown,05:23,V9
HF127,Bruceville,05:23,F1
VU740,Bruceville-Eddy,05:23,O3
MF474,Bruin,05:24,K8
NC861,Brule,05:24,Q7
AG169,Brumley,05:24,A0
YQ553,Brumley Gap,05:24,J6
XF447,Brundage,05:24,C4
RQ638,Brundidge,05:24,I2
JO274,Bruneau,05:24,K1
ID941,Bruni,05:25,K5
LM753,Bruning,05:25,E6
LQ082,Bruno,05:25,G9
UJ986,Brunson,05:25,T8
RV208,Brunsville,05:25,R9
UC434,Brunswick,05:25,F3
OS600,Brunswick Gardens,05:25,H3
HM243,Brusett,05:26,Q4
ED500,Brush,05:26,H8
MM111,Brush Creek,05:26,G0
CG034,Brush Prairie,05:26,S2
RK614,Brushton,05:26,T2
NE711,Brushvale,05:26,Y3
KZ701,Brushy,05:26,U7
FK338,Brushy Creek,05:27,T1
IT063,Brusly,05:27,E0
EW215,Brusly Landing,05:27,O3
HB934,Brussels,05:27,I2
LL075,Bryan,05:27,V3
OT190,Bryans Road,05:27,M9
RJ845,Bryant,05:27,V5
LR319,Bryant Pond,05:28,G6
DL329,Bryantown,05:28,V5
WK938,Bryants Store,05:28,J6
ME069,Bryce Canyon,05:28,R3
DJ668,Bryceland,05:28,D8
UV547,Bryceville,05:28,R9
IT722,Bryden,05:28,L4
XR486,Bryn Athyn,05:29,S1
OE500,Bryn Mawr,05:29,V4
HQ672,Bryson,05:29,H6
JC660,Bryson City,05:29,O5
FV065,Buchanan,05:29,L2
LD123,Buchanan Dam,05:29,M7
TS884,Buchtel,05:29,G8
DB502,Buck Grove,05:30,A8
OK043,Buckatunna,05:30,L2
UM253,Buckeye,05:30,Q6
BW442,Buckeye Lake,05:30,E7
XI438,Buckfield,05:30,N5
RN154,Buckhannon,05:30,O5
DT655,Buckhead,05:30,C7
KP553,Buckhead Ridge,05:31,F3
ZT309,Buckholts,05:31,O2
EW710,Buckhorn,05:31,Q1
AP678,Buckingham,05:31,C9
OY727,Buckland,05:31,M9
KZ644,Buckley,05:31,V5
MM168,Bucklin,05:31,Q5
JN147,Buckman,05:32,X7
ZB761,Buckner,05:32,Y6
ES742,Bucksport,05:32,L6
VU033,Bucktail,05:32,S4
SZ119,Bucktown,05:32,F8
XW216,Bucoda,05:32,Z1
BE640,Bucyrus,05:32,P5
CV459,Buda,05:33,V3
EX544,Budd Lake,05:33,M2
RI416,Buddtown,05:33,V1
SP464,Bude,05:33,H9
BY704,Buechel,05:33,G4
LA272,Buellton,05:33,Z9
PL572,Buena,05:33,C3
WH819,Buena Park,05:34,C9
MH501,Buena Ventura Lakes,05:34,R6
HM551,Buena Vista,05:34,J1
CF639,Buenos,05:34,H6
HG894,Bueyeros,05:34,Z8
KH472,Bufalo,05:34,E3
SW783,Buffalo,05:34,A3
SE330,Buffalo Center,05:35,D4
ET595,Buffalo City,05:35,M9
XG115,Buffalo Creek,05:35,F0
QY469,Buffalo Gap,05:35,V1
IX128,Buffalo Grove,05:35,L0
SC795,Buffalo Lake,05:35,W8
EW618,Buffalo Prairie,05:36,C4
MB944,Buffalo Springs,05:36,W8
CW309,Buffalo Valley,05:36,T6
WK779,Buffington,05:36,S4
FK184,Buford,05:36,Z2
TU027,Buhl,05:36,U4
RS536,Buhler,05:36,E7
RU297,Buie,05:37,Y8
PJ191,Buies Creek,05:37,G8
IF186,Buist,05:37,U7
MN288,Bulger,05:37,L3
PJ777,Bull Creek,05:37,W6
YQ739,Bull Run,05:37,C3
AP031,Bull Shoals,05:37,O9
HX563,Bull Valley,05:38,A3
CV853,Bullard,05:38,L7
SY038,Bullhead,05:38,R7
KL904,Bullhead City,05:38,P0
FE148,Bullittsville,05:38,X0
HE540,Bulls Gap,05:38,S4
HK565,Bulpitt,05:38,J0
QM562,Bulverde,05:39,L1
MK093,Bumpus Mills,05:39,L6
XF501,Buna,05:39,D0
QU129,Bunavista,05:39,Q9
WA611,Bunceton,05:39,T3
EA034,Bunch,05:39,I3
MP885,Bunche Park,05:39,F2
BS515,Buncombe,05:40,H5
VX300,Bunker,05:40,P6
NF161,Bunker Hill,05:40,U9
LZ244,Bunker Hill Village,05:40,P6
LZ127,Bunkerville,05:40,B8
XM183,Bunkie,05:40,J5
QY444,Bunn,05:40,N8
SS458,Bunnell,05:41,G9
GY003,Buras,05:41,N2
BH061,Burbank,05:41,Z5
SD398,Burchard,05:41,F1
NQ317,Burchinal,05:41,S4
KT771,Burden,05:41,O1
PF863,Burdett,05:41,Q9
KS143,Burdette,05:42,C5
YX566,Burdick,05:42,M4
RN927,Burdock,05:42,G7
UX034,Burgaw,05:42,N6
PI342,Burgdorf,05:42,Y9
AF331,Burgess,05:42,J3
KC632,Burgess Junction,05:42,P1
QD378,Burgin,05:43,J6
JE438,Burgoon,05:43,D1
OG675,Burien,05:43,A3
DF710,Burkburnett,05:43,B4
SR188,Burke,05:43,A9
SG136,Burkes Garden,05:43,V3
MB409,Burkesville,05:43,D8
HQ767,Burket,05:44,W4
UV173,Burkett,05:44,T5
JQ892,Burkettsville,05:44,A1
MI600,Burkeville,05:44,M6
ZG832,Burkittsville,05:44,Z1
ML906,Burleigh,05:44,P5
IT437,Burleson,05:44,Q3
NM669,Burley,05:45,C5
XJ417,Burlingame,05:45,D1
WD408,Burlington,05:45,W3
WM481,Burlington Junction,05:45,L1
DS922,Burlison,05:45,J5
EF001,Burmah,05:45,K8
LI348,Burmester,05:45,V7
JP482,Burna,05:46,G6
YG174,Burnet,05:46,C9
JM848,Burnett,05:46,A2
KF372,Burnettown,05:46,S9
YF528,Burnettsville,05:46,L9
OB132,Burney,05:46,D8
JR022,Burnham,05:46,I0
LQ124,Burning Springs,05:47,H7
ZB251,Burns,05:47,G5
VB932,Burns Flat,05:47,I6
EL418,Burns Harbor,05:47,X4
YU343,Burnside,05:47,W2
VP548,Burnstad,05:47,D8
ZM985,Burnsville,05:47,U7
MQ970,Burnt Corn,05:48,I6
MO244,Burntfork,05:48,H9
NC889,Burr,05:48,C3
HK530,Burr Ferry,05:48,R6
NL137,Burr Oak,05:48,O5
BJ458,Burr Ridge,05:48,D1
TQ306,Burrel,05:48,U8
SM397,Burroughs,05:49,P9
XT722,Burrows,05:49,D4
HG466,Burrton,05:49,Q9
HI731,Burrville,05:49,H2
OJ791,Burt,05:49,A1
YQ163,Burton,05:49,R5
PT428,Burtons Bridge,05:49,Q8
YX663,Burtonsville,05:50,D9
WX045,Burtrum,05:50,M6
QC172,Burwell,05:50,L9
BQ464,Busby,05:50,F1
FT322,Busch,05:50,V3
IC646,Bush,05:50,L1
IG469,Bush City,05:50,E3
LV873,Bushkill,05:51,U8
AB272,Bushland,05:51,H5
GG933,Bushnell,05:51,R3
EA218,Bushong,05:51,J7
CJ706,Bussey,05:51,S0
HO560,Bustamante,05:51,K9
IK676,Butler,05:51,V6
ZF068,Butler Beach,05:52,T5
MN161,Butler Junction,05:52,D5
YV401,Butlerville,05:52,O2
IQ026,Butner,05:52,X1
UU636,Butte,05:52,K8
CW125,Butte City,05:52,D3
EZ775,Butte Falls,05:52,Q7
PC944,Butte La Rose,05:53,B6
LZ180,Butterfield,05:53,C7
KR553,Butternut,05:53,B2
DX773,Buttonwillow,05:53,O1
XC571,Buxton,05:53,Q9
XX260,Buyck,05:53,T1
CF990,Buzzards Bay,05:53,O8
AS832,Byars,05:54,H6
WW960,Byer,05:54,X2
WJ003,Byers,05:54,U2
OQ689,Byesville,05:54,X1
QM170,Byhalia,05:54,N6
TO143,Bylas,05:54,R4
NO344,Byng,05:55,U6
ZG635,Bynum,05:55,S3
ER824,Byrdstown,05:55,L1
TY324,Byrne,05:55,I6
MA389,Byrnes Mill,05:55,T1
YY954,Byromville,05:55,T7
WW335,Byron,05:55,T7
AK484,Caballo,05:56,G2
SP070,Caban,05:56,I8
FX242,Cabery,05:56,P4
AV616,Cable,05:56,L6
OQ114,Cabo Rojo,05:56,R1
NT399,Cabool,05:56,K9
ZW526,Caborn,05:56,N4
BS318,Cabot,05:57,T4
PA275,Cacao,05:57,O7
JU377,Cache,05:57,G2
CZ842,Cactus Flat,05:57,J0
KC074,Caddo,05:57,G3
UI409,Caddo Gap,05:57,C4
DR879,Caddo Mills,05:57,M9
YF156,Caddo Valley,05:58,O1
NP265,Caddoa,05:58,B4
NB234,Cade,05:58,T7
OS419,Cades,05:58,J8
FW395,Cadillac,05:58,C8
JI022,Cadiz,05:58,W9
DG100,Cadley,05:58,V1
LM303,Cadogan,05:59,A3
CG907,Cadott,05:59,H2
LJ083,Cadwell,05:59,G9
RB067,Cady,05:59,I0
LK529,Caernarvon,05:59,F5
ND730,Caffee Junction,05:59,L5
SC397,Caguas,05:59,W4
HI622,Cahaba Heights,06:00,E0
OQ553,Cahokia,06:00,Y0
RO960,Cahone,06:00,V5
OZ807,Caineville,06:00,U9
JE364,Cains Store,06:00,J7
IP437,Cainsville,06:00,M4
DM516,Cairo,06:00,U7
SK232,Cajah's Mountain,06:01,N0
JJ412,Cajon Junction,06:01,P7
AN583,Calabasas,06:01,H8
NK154,Calabash,06:01,S2
UO593,Calais,06:01,F1
TD782,Calamine,06:01,C8
UF693,Calamus,06:01,A7
NN096,Calavo Gardens,06:02,D1
KX970,Calcasieu,06:02,W4
RG786,Calcium,06:02,B4
LP786,Calcutta,06:02,G1
DI413,Caldwell,06:02,N6
VN441,Cale,06:02,C3
LL766,Caledonia,06:02,U4
ZO577,Calera,06:03,Y2
RS570,Calexico,06:03,I8
JN400,Calhan,06:03,P7
AN730,Calhoun,06:03,O9
TY608,Calhoun City,06:03,R7
AW259,Calhoun Falls,06:03,L6
AE388,Calico Rock,06:03,A1
DV152,Caliente,06:04,W1
XJ948,Califon,06:04,K7
YK172,California,06:04,H8
KB041,California City,06:04,P2
PY001,Calimesa,06:04,C7
MW218,Calio,06:04,Y4
IY328,Calista,06:04,E0
KE082,Calistoga,06:05,P4
HE865,Callaghan,06:05,V9
WZ387,Callahan,06:05,I1
XD071,Callands,06:05,V9
IT326,Callao,06:05,M6
XL530,Callaway,06:05,N8
CV642,Callender,06:05,C2
GK862,Callensburg,06:06,E7
ML055,Callery,06:06,A6
AA675,Callicoon,06:06,C7
IQ925,Calliham,06:06,C9
XU030,Callimont,06:06,W6
OK797,Callisburg,06:06,H7
BF082,Calmar,06:06,Q5
SQ016,Calpella,06:07,A4
SM439,Calpet,06:07,Z5
JU851,Calpine,06:07,F0
RJ264,Calumet,06:07,G7
VY278,Calumet City,06:07,P3
FB523,Calumet Park,06:07,F9
QS486,Calva,06:07,X3
FN329,Calvary,06:08,D1
YZ960,Calvert Beach,06:08,U4
YV510,Calvert City,06:08,J9
XG392,Calverton,06:08,I7
FV880,Calverton Park,06:08,E8
RG472,Calvin,06:08,V6
FX998,Calwa,06:08,A6
BL546,Calypso,06:09,J0
OJ224,Camak,06:09,T4
VR866,Camanche,06:09,M3
YZ993,Camargo,06:09,Z3
TR627,Camarillo,06:09,P7
GJ848,Camas,06:09,X5
JT974,Camas Valley,06:09,R0
UB138,Cambria,06:10,B1
IG342,Cambria Center,06:10,G6
KC622,Cambrian Park,06:10,Q1
XF803,Cambridge,06:10,U4
SX263,Cambridge Springs,06:10,T0
IX345,Camden,06:10,Z1
BT011,Camden Point,06:10,D9
RX387,Camden-on-Gauley,06:11,L7
GC984,Camdenton,06:11,V3
RZ300,Camelot,06:11,A8
UD791,Cameo,06:11,W2
HN109,Cameron,06:11,W3
GB548,Cameron Park,06:11,F8
RK230,Camilla,06:11,R7
VK206,Camino,06:12,I2
IO497,Cammack Village,06:12,X5
SO824,Cammal,06:12,H3
JM025,Camp Bird,06:12,U4
MR176,Camp Creek,06:12,B1
HQ310,Camp Dennison,06:12,Z3
GE223,Camp Douglas,06:12,V9
VS129,Camp Hill,06:13,N3
MN357,Camp Houston,06:13,E4
DJ388,Camp Jo-Ann,06:13,O7
TC506,Camp Lake,06:13,F7
UL625,Camp Point,06:13,R4
BV785,Camp San Saba,06:13,L0
EI269,Camp Springs,06:13,K7
EY588,Camp Swift,06:14,G4
OU129,Camp Verde,06:14,U9
QT808,Camp Wood,06:14,T2
XN473,Campaign,06:14,D4
XN497,Campanilla,06:14,Z3
UV482,Campbell,06:14,Y5
AV003,Campbell Hill,06:15,V2
XW370,Campbell Station,06:15,P6
CI213,Campbellsburg,06:15,I0
HB731,Campbellsport,06:15,M0
RJ574,Campbellstown,06:15,V0
QG683,Campbellsville,06:15,G6
XZ005,Campbellton,06:15,X6
HA948,Campbelltown,06:16,Z4
XL608,Campia,06:16,Y4
IC834,Campion,06:16,Y6
KY235,Campo,06:16,Z1
IY790,Campo Rico,06:16,V2
XB078,Campobello,06:16,P6
OS487,Campton,06:16,O3
RC130,Camptonville,06:17,G7
XH610,Camptown,06:17,R2
TZ778,Campus,06:17,G0
RB618,Campville,06:17,E3
TG035,Camuy,06:17,K8
BH735,Canaan,06:17,C0
RG386,Canadensis,06:17,Y5
ZD723,Canadian,06:18,E9
LD799,Canadys,06:18,Q5
CZ945,Canajoharie,06:18,B7
JX964,Canal Fulton,06:18,Z5
CK194,Canal Point,06:18,W7
ES512,Canal Winchester,06:18,O7
SW805,Canalou,06:18,F4
OQ773,Canandaigua,06:19,V7
NY985,Canaseraga,06:19,C5
QM408,Canastota,06:19,A6
TR270,Canby,06:19,T3
CQ912,Candelaria,06:19,U4
GB680,Candelaria Arenas,06:19,Z4
OV783,Candelero Arriba,06:19,Q6
FS484,Candle,06:20,M5
FK033,Candler,06:20,R6
OA853,Cando,06:20,K0
WC093,Candor,06:20,F4
CL621,Cane Beds,06:20,W3
ST745,Cane Valley,06:20,A3
SP238,Caney,06:20,K7
RF860,Caney City,06:21,F4
LA896,Caneyville,06:21,N9
JB195,Canfield,06:21,W4
MW808,Canisteo,06:21,Q7
LR060,Canistota,06:21,G8
PW038,Canjilon,06:21,X4
HK345,Cankton,06:21,U4
PM036,Canmer,06:22,D0
BU554,Cannel City,06:22,F5
LU616,Cannelburg,06:22,W4
PX578,Cannelton,06:22,Z8
LO208,Canning,06:22,T8
LZ342,Cannon Ball,06:22,F4
DP590,Cannon Beach,06:22,F7
VG172,Cannon Falls,06:23,P0
UN690,Cannon Town,06:23,Z2
LG895,Cannondale,06:23,N3
FT208,Cannonsburg,06:23,A7
JH351,Cannonville,06:23,D5
XH008,Canon,06:23,B8
DB701,Canon City,06:23,W8
UV615,Canon Plaza,06:24,B2
FC359,Canoncito,06:24,C4
QN184,Canones,06:24,L6
ZH389,Canonsburg,06:24,E8
MF754,Canova,06:24,I3
YT765,Canova Beach,06:24,B4
LB572,Canovanas,06:24,L9
JY675,Cantil,06:25,O6
MF080,Canton,06:25,Q1
KE479,Canton City,06:25,K7
PW452,Canton Valley,06:25,L2
LG285,Cantonment,06:25,I0
FP976,Cantril,06:25,N3
SZ421,Cantwell,06:25,Z4
BY514,Canute,06:26,O0
QU728,Canutillo,06:26,C8
VZ900,Canyon,06:26,X5
GI544,Canyon City,06:26,M4
KI785,Canyon Creek,06:26,Q1
UB766,Canyon Day,06:26,M7
KT617,Canyon Diablo,06:26,I8
PJ221,Canyon Lake,06:27,T6
SK310,Canyon Park,06:27,H3
OD752,Canyon Rim,06:27,H9
PU311,Canyon Valley,06:27,L2
CZ072,Canyonville,06:27,C2
LV398,Cap Rock,06:27,N6
QG458,Capa,06:27,O3
WA015,Capac,06:28,V2
FJ256,Cape Canaveral,06:28,O7
HG925,Cape Carteret,06:28,Y1
VY024,Cape Coral,06:28,K6
WK411,Cape Elizabeth,06:28,V0
OO400,Cape Fair,06:28,M3
RR729,Cape Girardeau,06:28,Z5
XV016,Cape May,06:29,Z5
AL027,Cape May Court House,06:29,U5
EA007,Cape May Point,06:29,D9
ZW017,Cape Neddick,06:29,W0
JP711,Cape Pole,06:29,Z9
MN161,Cape Saint Claire,06:29,D7
CN190,Cape Vincent,06:29,A2
JN533,Cape Yakataga,06:30,W1
QD908,Capistrano Beach,06:30,Q4
ML044,Capitan,06:30,K8
RM161,Capitanejo,06:30,Q2
ZR481,Capitol,06:30,X1
II334,Capitol Heights,06:30,C4
RU965,Capitola,06:30,V2
VR061,Capleville,06:31,H8
QK910,Caplinger Mills,06:31,R6
TE886,Caplis,06:31,E6
TL528,Capon Bridge,06:31,R0
IK435,Capps,06:31,N9
OW629,Capps Switch,06:31,H9
FJ237,Caprock,06:31,C4
AA353,Capron,06:32,I6
ZW975,Caps,06:32,E4
UX919,Captain Cook,06:32,E8
RG226,Captina,06:32,H0
RC695,Captiva,06:32,L5
OR389,Caputa,06:32,B1
WU493,Caratunk,06:32,M5
DB901,Caraway,06:33,H1
SP676,Carbon,06:33,N9
VQ334,Carbon Cliff,06:33,P5
MB739,Carbon Hill,06:33,V0
YR661,Carbonado,06:33,P2
GM659,Carbondale,06:33,T1
EP714,Cardenas,06:33,J0
XS489,Cardiff,06:34,M0
HM076,Cardiff-by-the-Sea,06:34,L6
WX921,Cardin,06:34,X3
RD283,Cardington,06:34,D6
UW393,Cardwell,06:34,U7
LX558,Carefree,06:34,J5
OK154,Carencro,06:35,C1
OQ910,Carey,06:35,H8
JM510,Careywood,06:35,P6
UT391,Cargray,06:35,Z9
RM937,Caribou,06:35,B8
XX778,Carl,06:35,E3
RM196,Carl's Corner,06:35,V2
KW648,Carle Place,06:36,E6
PV953,Carleton,06:36,I5
XV173,Carlile,06:36,D3
SY460,Carlin,06:36,G6
WR324,Carlinville,06:36,L0
PP406,Carlisle,06:36,J3
JM775,Carlisle Gardens,06:36,Q3
ZN269,Carlock,06:37,K1
LZ079,Carlos,06:37,T2
MW277,Carlsbad,06:37,Y6
RV945,Carlson,06:37,I5
JP359,Carlstadt,06:37,H3
OY078,Carlsville,06:37,N0
OP370,Carlton,06:37,B7
UZ387,Carlyle,06:38,C5
PE537,Carlyss,06:38,A2
TC791,Carmel,06:38,X5
XF863,Carmel Valley Village,06:38,M3
XP231,Carmel-by-the-Sea,06:38,W3
RW447,Carmen,06:38,K7
JK021,Carmi,06:38,V8
BW507,Carmichael,06:39,A8
QD810,Carmichaels,06:39,L6
QI072,Carmine,06:39,B1
EC471,Carmody Hills,06:39,P8
RN715,Carnation,06:39,H5
GW640,Carne,06:39,P4
NI621,Carnegie,06:39,P4
ZB220,Carnero,06:40,G9
RA666,Carnesville,06:40,W0
RX411,Carney,06:40,Y4
JK688,Carneys Point,06:40,K2
HS539,Carnot,06:40,Z9
HS263,Caro,06:40,B7
RE634,Carol City,06:40,F5
FK704,Caroleen,06:41,M1
OB429,Carolina,06:41,A7
CE710,Carolina Beach,06:41,Z1
RT641,Carolina Shores,06:41,J4
DL848,Carp,06:41,S3
XY120,Carpenter,06:41,I9
LF494,Carpentersville,06:41,J4
TR478,Carpenterville,06:42,T4
TU456,Carpinteria,06:42,T5
SY588,Carpio,06:42,R2
WS067,Carr,06:42,L1
FP831,Carrabassett,06:42,Q0
WE312,Carrabelle,06:42,F5
XZ997,Carrboro,06:42,Y8
IK427,Carrier Mills,06:43,X7
NX186,Carrington,06:43,G6
IC946,Carrizales,06:43,L5
RR709,Carrizo Springs,06:43,I6
II806,Carrizozo,06:43,I7
QI344,Carroll,06:43,M2
SB828,Carroll Valley,06:43,J0
LS504,Carrolls,06:44,U0
NC618,Carrollton,06:44,K0
PM565,Carrollton Manor,06:44,R9
MC012,Carrolltown,06:44,N9
SG563,Carrollwood,06:44,P7
CT920,Carrollwood Village,06:44,Z9
LK421,Carrothers,06:44,B6
NC400,Carrsville,06:45,C9
AM141,Carsins,06:45,T9
OE754,Carson,06:45,O2
UR606,Carson City,06:45,A7
SW975,Carsonville,06:45,O9
RG839,Carta Valley,06:45,A0
KH131,Cartago,06:45,I7
BM652,Carter,06:46,R9
FL436,Carter Lake,06:46,K2
LW341,Carteret,06:46,L9
OW972,Cartersville,06:46,I8
UR085,Carterville,06:46,P4
DH261,Carthage,06:46,N5
VZ973,Cartwright,06:46,H1
DK618,Caruthers,06:47,M4
XI114,Caruthersville,06:47,S1
JI549,Carver,06:47,C5
UY129,Carville,06:47,N7
EH104,Cary,06:47,Y6
XI647,Carytown,06:47,S5
GG512,Caryville,06:47,D7
SP281,Casa,06:48,P1
EY803,Casa Blanca,06:48,T8
XZ207,Casa Conejo,06:48,T9
QA100,Casa Grande,06:48,R3
DN889,Casa Piedra,06:48,S7
LC628,Casa de Oro,06:48,N3
OX630,Casar,06:48,N6
UB306,Cascade,06:49,E0
