FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
YO345,East Renton Highlands,22:45,E0
LG792,De Leon,21:46,N8
TP044,Blooming Prairie,03:51,E1
BW790,Industry,17:58,L4
SK902,Adairville,03:58,K0
EI145,Eminence,08:45,X4
YP036,North Wolcott,16:24,K8
RO596,Poy Sippi,23:27,Z6
MA383,Massies Mill,01:25,Z1
JR608,Miller City,23:54,U5
BM277,Tonka Bay,01:43,T3
UM265,Woburn,14:31,S2
UC516,Trotters,16:39,D1
NW469,Chilchinbito,00:55,E5
YY189,Scobey,17:27,K2
CX483,Pomeroy,22:33,T1
BN146,Seaside Park,23:31,D9
JB324,Calvin,21:26,H0
TZ446,Alamo Oaks,15:08,U2
NG306,Neosho Falls,11:40,N1
AZ479,Campbell Station,19:52,G0
OB442,Lakes of the Four Seasons,05:57,B8
BF543,Schaumburg,12:48,S8
AH189,Glen Gardner,00:09,R6
MQ097,Farina,00:52,Y3
KB153,Thief River Falls,19:12,S8
QT305,Arden Hills,22:23,J5
TU498,Yoe,11:49,B4
LT724,West Goshen,00:36,Q4
CM428,Noma,04:02,O2
MG771,Royalton,07:14,P0
EE196,Otway,02:31,V2
IS316,Prospect,08:35,V8
DC996,Beltrami,03:40,R2
JV400,Springdale,14:03,B2
KS393,Grand Tower,06:06,L5
PL685,Tupper Lake,12:59,G7
FX185,Sturgis,08:10,H2
NU765,Sedalia,23:09,A6
CW158,Plymouth Meeting,21:47,Q1
DT884,Harman,12:01,N6
KS597,Lafourche,05:29,D8
YF987,Frenchboro,21:48,Z8
UE524,Kanopolis,15:51,E1
YO897,Ingersoll,21:54,F5
ZU992,Fox Point,22:06,A1
XQ602,Jingo,01:34,D9
IT841,Ovilla,15:48,G8
OA982,West Laurel,20:51,Y3
NT973,Neopit,19:17,M3
UZ977,Holbrook,16:32,T8
TG769,Jourdanton,16:02,U6
HN874,Matlock,01:47,P3
HB838,Linfield,03:04,A6
KO051,Floraville,19:12,X5
VQ071,Dellslow,10:49,N6
OE848,Cave Junction,12:30,X1
NB938,Quinwood,06:12,H7
VQ193,Arma,10:21,G8
CH605,Hayes Center,16:56,K3
YX791,Wheatley Heights,14:09,P5
LP100,Barco,03:41,C8
AR035,Silverado,10:22,K2
OY735,Mallard,09:58,C0
CF101,Levasy,16:07,F2
IB465,Boydell,20:41,M9
RT969,Pineola,21:43,Z0
KR142,Oronogo,02:48,Y8
RW676,Grovertown,23:56,U8
XB824,Minter City,12:42,C6
WR655,Lansing,12:13,H0
NN848,La Palma,16:56,V4
GB678,Fancy Farm,00:02,X2
UI746,Earl,07:32,I2
AQ260,Dellroy,07:54,D6
NF191,Lee Center,16:17,B7
FS933,Iberville,00:43,H0
MC964,Chautauqua,00:41,W5
TR744,Quemado,15:11,B0
HH176,La Verkin,17:28,I3
XS868,Papillion,20:43,O2
DV575,Hoffman,00:20,Y4
XV343,Bush,05:21,X6
CE563,Garner,14:29,D8
CW278,Nixa,08:59,A6
KO669,Oakbrook Terrace,10:03,Z4
GE959,Tiverton,12:23,J6
RH331,Worthington Hills,02:00,P0
UI999,Barre,21:27,P3
IQ230,Ettrick,08:55,V9
VW073,Vredenburgh,04:41,D0
IL139,Morrisville,18:13,O7
DW699,Big Arm,06:48,O3
UI952,Toivola,12:50,M3
SS779,Indian Head,14:26,B4
HK669,Spring Creek,20:56,X9
PK104,Binger,22:32,V0
RX182,Topawa,11:48,O4
NK848,Mexican Water,04:38,M1
TY865,Crainville,15:24,A2
JN757,North Troy,02:35,V9
HN933,Marianna,01:23,R8
UZ351,Whittaker,02:37,S3
ZE356,Eldridge,17:42,D9
MO662,Lozeau,23:38,K1
NH993,Mechanicsville,23:46,R9
FO099,Ashport,07:48,W4
JV645,Redondo Beach,01:38,I0
QR334,Ardentown,06:33,N6
NW734,Orange,15:34,I5
LF868,Garden Grove,00:26,G8
NP447,The Pinery,02:05,M1
WI420,Louisburg,03:31,A6
UD096,Beech Mountain,19:05,J0
KN229,Brookside,19:17,W6
IE807,Fenwick Island,20:01,A7
PV423,Rillito,00:58,L0
BR797,Twin Brooks,06:00,U5
JM561,Redings Mill,07:57,D1
TI132,McCordsville,04:37,N7
IO017,Jansen,07:05,I7
LX859,Saint Ignatius,06:38,A2
CM184,Henrieville,21:31,X9
LI808,Pine Ridge at Crestwood,03:08,M8
MH692,Ruthton,20:22,F1
CM367,Puerto Real,01:32,L1
QE076,Williamstown,01:44,Z8
AH616,Norridge,15:26,E2
QP743,Kelsay,00:58,Y5
XI519,Madera Acres,04:17,I1
AG814,Collingswood,07:23,C8
AO858,Gunder,02:23,L2
JO180,Temelec,04:49,T9
KZ222,Bissell,02:23,E7
ZY790,Creal Springs,02:52,A4
LH379,Gard,20:27,X6
OD463,Center Post,06:39,M7
EP096,Edgar,20:12,B4
HF426,Keithsburg,17:46,P0
UO022,Saint Lucie,10:38,Q3
QE030,Muir,21:33,V0
RL421,Grovetown,14:35,X1
UU043,Kahuku,02:41,E1
HZ803,Nanticoke,12:24,V1
XU449,Sistersville,03:45,D0
SW415,Temecula,21:53,C3
EF097,Barnum Island,01:34,A8
IC687,Rendville,01:55,F2
IL547,Ogemaw,09:59,R0
ZI400,Shelter Island Heights,20:47,F3
QZ583,Galbraith,18:56,Q4
JT469,Waldo,21:29,J9
HN266,Maysfield,03:10,O1
VN822,Hale,05:05,A5
VW849,Stonington,23:51,K4
VW967,Southmont,00:50,E6
AG288,Lindberg,14:48,Y8
OM650,Doerun,00:43,T9
ZP391,Millersport,17:33,A5
VS049,Camptonville,07:53,N4
WI671,Cotton Center,14:37,F0
NX523,Geyserville,19:15,N5
TH020,Sperryville,04:16,T6
VC475,Jersey Shore,18:28,V4
TC472,Cuchara,00:20,K8
RS949,Stockham,08:46,J9
YB905,El Jebel,09:19,Q3
AZ464,Princeville,04:55,F3
UO665,Sleepy Eye,12:59,B3
MY144,Viborg,21:56,N1
RX511,Sisseton,10:21,E9
MB286,Lugoff,23:58,W3
RR422,Grand Tower,03:43,C6
ZL782,Lake Orion,12:00,F7
WX617,Winterset,07:39,W9
LY483,Mount Nebo,05:28,T0
AQ663,Oakwood,20:55,F6
AN685,Onset,10:08,F7
JG925,Okaton,19:01,V4
CQ288,Eton,05:12,P1
VK700,Fence Lake,02:59,D9
FM263,Shippensburg,08:00,V9
EP214,Ormond-by-the-Sea,04:00,O0
OB835,Prescott Valley,16:21,K5
WF876,Short Creek,10:52,M0
XE824,Gonzalez,17:36,A6
PS417,Aberfoil,06:43,M8
ZH352,Erath,01:35,R1
KG211,Redden,19:46,S4
GF011,Swanville,13:03,F9
SD592,Lasara,05:02,H9
QF580,Aztec,12:53,Z2
VL508,Abbyville,14:17,B4
TU953,Horseshoe Lake,16:32,S7
EU041,Fount,21:43,F1
YQ144,Hulbert,11:07,L5
CN852,Salter Path,16:30,D0
HM871,Chase City,08:35,J9
TO141,Swift Trail Junction,02:04,L3
SL756,Vaudreuil,01:05,U7
JS108,Dougherty,12:46,S9
VB798,Centennial,21:25,A2
MU982,Morales,10:31,Y6
ZV536,Farson,13:03,R8
ZC629,Green Forest,01:14,U3
JR938,Miles City,15:57,X4
PG412,Buck Grove,18:41,E1
NC746,Pukwana,22:02,Z9
XK690,Huslia,05:07,P9
ZP736,Harmon,15:28,M2
FL869,San Bernardino,12:43,G3
YR443,Cowan,01:38,C8
HA152,Basking Ridge,19:16,P2
XF539,Sesser,17:59,Z0
SC147,El Reno,08:13,C6
IA962,Franktown,23:02,F2
VJ629,Alcoa,03:56,J4
KE435,Crow River,18:34,M9
EI114,Strathmore,09:26,V6
YH311,Bejou,02:21,P8
YM916,Chubbuck,02:26,X7
TN852,Voss,05:28,V6
ZU718,Larsen,10:10,H5
BC046,Calmar,20:14,S4
MC873,White Ash,10:04,P1
VH446,Hatfield,12:57,A2
EX653,Tigerton,09:46,S3
QZ901,Goudeau,14:54,G5
QL515,Rosman,00:35,X7
VL973,Niotaze,18:05,J1
LT302,Fincastle,06:17,O3
WU165,Lucerne Mines,21:39,M6
BI127,Highlands,19:39,U6
TJ689,Mediapolis,02:26,A7
MZ185,Naples,14:48,A5
RA119,Copperhill,00:20,B2
DS334,Maynard,21:04,C8
XJ529,Barnabus,14:12,L4
AP165,Yardville,11:17,B8
WP997,Nough,02:33,W1
LJ692,Oliver,14:41,K2
EN788,Palo Verde,23:33,N5
JQ982,Egypt Lake,13:35,A3
TK565,Marcellus,22:12,Q3
BB115,Lyons,02:17,X2
NR940,Lakemont,23:11,A5
DF896,Granite Shoals,11:47,J3
WL499,Arvada,01:03,U7
SZ954,Porthill,08:16,G4
QK036,Cary,17:52,W1
MH119,Vado,03:22,K4
KQ925,Amistad,20:10,X9
AF660,Broad Top City,13:12,X4
BE429,Naches,17:21,O2
YA900,Antigo,14:08,F6
VS064,Rena,23:49,N4
PY363,Igloo,00:29,F4
RC307,Newport Beach,18:43,Z5
CX688,Comstock Park,19:24,X3
BO602,Matinecock,07:46,P1
XR514,Sebree,00:35,N1
ED797,Crothersville,04:06,Z3
DV213,Cudjoe Key,19:50,I4
EW743,Shelby,07:31,F7
UB733,Bayville,07:19,H9
YK495,Raisin,08:41,J2
ZH023,Kane,03:40,A7
OK464,Swift Trail Junction,21:20,E4
QV392,Nuremberg,20:10,U1
XL704,Omo Ranch,16:28,R5
UG110,Dennis,16:39,B5
PB901,Banner,09:15,I3
JF343,Vanceboro,11:32,P9
KJ616,Brandon,08:51,J4
NI929,New Hyde Park,11:29,U3
UX067,Green Spring,18:46,P0
ZI793,Tunas,14:13,Q5
XB793,Comptche,03:29,Q9
MC815,Royal Oak,13:10,W3
AX178,Quaker City,23:51,W4
GO374,Gretna,17:46,F0
SJ463,Cotter,20:54,Z0
SW587,Kvichak,08:22,N8
WR539,Medley,13:24,N3
JA756,Kendale Lakes,11:25,D3
KH584,Amesbury,05:25,R4
IO186,Severna Park,01:39,S5
NE366,Shobonier,19:14,J6
QL380,Milford Mill,01:46,C3
OQ152,Evendale,07:42,R3
YG244,Gibsonville,17:22,D4
UG135,Morgan Mill,19:34,U2
YC421,Helton,05:07,G3
ZD360,Lindley,09:03,L0
XH670,Waltonville,10:31,P8
RZ286,Obetz,23:52,J3
YB213,Chaffee,03:01,I1
HK832,Bohners Lake,10:49,J2
HT828,Crothersville,17:00,K1
UI891,Brothertown,18:59,G7
JG636,Finchford,05:00,O9
HB194,Highland Haven,11:23,F3
XS822,Dill City,21:28,K3
CK154,Castolon,03:26,H2
WX511,Mount Pulaski,12:27,C6
SU919,Merrick,08:13,N1
RK564,Bowdoin,22:51,N3
RW419,Leflore,17:08,E1
ES254,Mount Judea,13:03,B0
PG224,Grasmere,11:45,S8
AN411,Hardesty,04:39,M9
FP063,Wessington,21:28,K6
KI988,Finneytown,09:58,M7
FY597,New Lancaster,12:25,F0
MG028,Kettleman City,04:36,U7
NR293,Willow Lake,22:24,V8
OM103,Earlham,17:08,Q2
DF886,De Soto,01:15,O8
QP859,Olamon,15:57,N2
GS955,Stalwart,11:07,I6
PB956,Cleo,22:16,I7
RJ595,Kingston Springs,00:54,W1
BG705,Hachita,14:42,F0
CJ284,Palmetto Estates,04:32,D4
QU702,Gill,12:24,Q6
VA197,Rush Springs,19:45,I4
MQ994,West Elkton,12:30,F0
SN160,Pickensville,03:19,U2
MS812,Dewey Beach,23:01,F6
ZV948,Blue Ridge Summit,21:41,K6
LE012,Red Lick,23:13,X1
PI362,Dunning,10:32,B1
PV005,Stewartville,15:55,Z1
YB463,Chalkyitsik,19:38,A7
HL300,Huron,04:54,A9
IC675,Reedsport,19:41,D6
IT454,Belle Prairie City,19:05,V6
UV219,Parachute,13:57,W7
SD162,Baldwinsville,14:45,E5
QU628,Wilber,23:06,W1
CS241,Saint Robert,19:05,B8
IQ278,Copalis Beach,15:00,P3
QT615,Teigen,00:46,M6
UN810,Higginson,22:26,K3
ZP267,Rachal,09:23,M8
AT867,Lake Fork,03:00,G7
HP955,Beach Ridge,17:45,B5
ZO274,Chaires,11:05,A5
TQ651,McLouth,02:54,Q7
OT660,Iraan,07:06,P0
PG746,Sonnette,00:03,L4
WB346,Masontown,21:36,D5
XY633,Perrydale,08:42,I8
GT256,Broad Fields,06:52,L8
IR794,Ephraim,06:56,S4
TK102,Purdin,00:08,J1
NM163,Alexis,16:16,T6
KP324,Runnells,14:43,A7
IM507,Walkerton,19:43,F2
JZ637,Summers,02:00,Y6
QJ125,Jones Creek,21:07,G1
IJ052,Bexley,17:59,S5
LG070,Dudleyville,22:00,N9
SQ862,Eldora,23:08,N8
RA625,Dutch Mills,18:44,A2
KM569,Edina,05:00,F7
XS095,Brisbane,02:27,J2
UH065,Haugan,07:17,I3
VM247,Justiceburg,03:40,E9
VM952,Hustisford,10:21,I7
ML977,Gaylord,06:19,G4
PU304,Molino,15:29,A2
IF330,Holualoa,02:48,F0
OK443,Loyall,14:15,X4
YA437,Sherrodsville,20:51,J4
NT983,Lance Creek,17:48,S2
EM387,East Butler,12:20,P2
YA317,Pascagoula,22:10,Y7
KG747,Oak City,08:26,R1
QG667,Coryville,21:50,T1
YA604,Blossburg,01:52,A7
HY678,Roxie,07:54,H6
BH781,Ono,00:56,P4
JI307,Drayton,13:36,J9
FY282,Pee Dee,05:10,G2
HL121,Butlerville,00:52,L5
EH756,Meiners Oaks,09:29,N4
YK830,Paytes,11:39,J2
LD967,Lynnville,10:03,R2
QF108,Cego,01:52,X7
UG021,Dike,23:02,Z6
RE633,Sparta,06:19,K4
HI007,Saint Dennis,14:43,W6
XP945,Bonduel,12:31,U2
SC329,Myra,09:02,M8
AH998,Clarkston Heights,18:10,B1
IO225,Grantwood Village,17:19,M2
UM422,Sobieski,01:31,P5
IJ689,Ocheyedan,23:18,Y4
MX020,Shadyside,22:30,P6
IM507,Herald,20:42,R3
OM781,Schenley,11:58,M6
QD967,Gideon,09:35,U4
KE048,Tanana,12:19,R6
HH074,Caruthers,22:47,U4
QG465,Chattanooga,00:55,W8
GQ459,Vandling,23:54,U0
CS899,Remer,14:00,J0
RD657,Laporte,01:14,O4
IH973,Vinco,21:09,S5
HS286,New Kensington,15:38,G1
OM718,Little Falls,00:47,K5
ZW217,Lenz,07:09,E3
ES868,Hoven,08:52,C5
WI425,Orland,10:57,N6
PK601,Berrydale,13:13,W5
LI618,Traverse,01:50,K9
UM838,Seal Beach,02:31,B3
TA845,Hana,17:56,C3
GW533,Hardwick,07:58,P1
YD050,North Sea,20:26,P4
WJ208,Sanatorium,09:29,J3
JK642,Union,12:42,L7
AD283,Smelterville,02:27,I9
AR799,Point Lookout,07:00,G1
BR709,Bechtelsville,12:24,P6
QZ588,Young America,21:24,F7
KX723,Grenola,21:41,K6
VL692,Marks,05:23,C0
JL715,Higley,14:25,L8
DO778,Gridley,13:13,B5
IA421,Mooresville,16:21,F5
DI066,Horse Cave,05:08,X9
OH127,Cohoe,14:30,Z8
GC850,Man,03:22,U8
EQ068,Greenough,19:38,L5
GR110,Union Center,19:09,I2
MN583,Pleasant Run Farm,08:20,W4
NV568,Merrillan,14:05,F0
TN646,Mullica Hill,00:52,I1
LJ395,High Hill,16:02,M6
VG992,Kingsdale,00:59,G9
XJ687,Macomb,16:58,E6
KR503,Tara,16:06,W0
WA467,Connell,07:21,W5
UD137,Eagar,12:33,Z4
MZ910,Crimora,19:26,F8
YO721,The Woodlands,16:38,J9
DW397,Lake Goodwin,21:08,M8
GP725,Chestnut Ridge,13:40,P3
EX443,Martell,06:49,X7
HK980,Bayamon,14:16,Q2
ZO745,Osierfield,04:33,O2
XS973,Mausdale,19:33,G3
CL709,East Ellijay,17:40,O7
OM216,Zebulon,17:44,C8
ZX000,Bluffdale,15:34,F0
FG184,Georgiana,02:27,G0
DR398,Thompson Falls,17:27,V2
DP755,Gloucester Point,20:17,T1
RA946,Juliustown,22:58,H5
CK153,Eupora,13:21,U9
TP346,Mount Storm,06:39,D0
DI446,Wahoo,18:21,X5
MP239,Blackman,03:50,C6
IK696,Cruso,05:13,Y7
TJ189,Pierce City,07:58,S7
ZY732,Hopeton,04:37,R0
VQ823,Yorketown,20:38,T1
ZZ637,Clyattville,22:31,Y7
EB998,Gahanna,15:57,R4
KY594,Washington Grove,21:31,X8
BL553,Fort Salonga,17:10,F3
YE062,Cale,15:48,V4
SG496,Brenda,04:45,C5
MH735,Saylorsburg,21:19,R9
VS792,Linn,13:03,T2
CG570,Randalia,15:08,E0
DO706,Cokeburg,14:39,H0
FJ975,Arthur,15:29,Y5
YI008,Morgnec,03:21,D3
HY807,Cotuit,06:39,C5
TW096,Offerle,07:02,S5
NT006,Anamoose,20:32,W1
EG489,Cleghorn,10:46,H6
SC316,Glendora,18:27,X5
WT161,Waltonville,02:31,H4
FB567,Bainbridge,17:42,I7
MA304,Harlem,05:01,V4
KQ789,Godwin,16:32,V4
NS710,Middleville,22:19,O3
ZV502,Idanha,02:19,Q8
JF053,Tyro,22:35,H5
KZ952,Lanagan,17:49,H8
KA266,Rubio,20:55,C7
DV448,Park Hills,12:14,L5
JB593,Sleepy Hollow,07:01,V7
FN692,Pleasant Hill,23:56,R1
OD484,Love Valley,09:45,P9
TY778,Cayucos,19:36,W0
PG775,Aboite,10:36,H0
PY875,Nunapitchuk,00:22,G0
BB343,Wade Hampton,22:42,B2
ZE806,Harriettsville,20:39,Y2
GC532,Karlstad,23:15,X2
UJ760,Crossett,05:55,J8
YQ069,John Day,04:20,A3
VE433,Ogg,13:32,I7
BJ175,Houstonia,10:37,O8
IX477,Kaw City,19:42,Z7
PM901,Coral Gables,09:07,I7
LJ037,Hypoluxo,07:19,V4
FM529,Northglenn,10:51,K4
ID002,Forest Junction,03:41,N2
LG084,Clara,07:00,R5
AB950,Little Elm,09:26,T4
MR717,Bloomburg,21:59,G1
ZF045,Gladwyne,15:54,L9
QI970,Deep River,21:05,R8
MB329,Babylon,00:10,I3
YJ258,West Goshen,23:41,P9
OD537,Key West,04:28,D4
VU653,Alcan,09:44,D5
BP322,Latta,05:54,E9
FY175,Eagle Butte,09:39,R6
CD660,Flagler Beach,17:53,X5
UP381,Hempstead,16:33,M0
HV914,Haaswood,07:27,C7
XN832,Corcoran,07:23,L3
CG830,Hickory Hills,00:32,Y5
OJ818,Grenora,04:57,Y7
NM206,Rio Grande City,08:37,W0
DX871,Pattonville,12:28,Y7
EP294,Penn Hills,00:48,N6
MN781,Society Hill,06:32,D7
GT172,Stoneboro,06:44,T2
AL733,New Cassel,11:02,G0
HP804,Brashear,04:28,D6
BE598,Longboat Key,07:59,N3
HW523,Thomaston,19:27,T5
JK459,Enders,02:09,E7
WJ843,Laurence Harbor,17:29,B4
LJ393,Manawa,02:01,N2
LJ845,Iconium,21:14,R3
GB441,Gardnertown,11:09,G3
HI242,Nerstrand,08:44,U2
RN330,Oto,11:38,V5
PB520,Weston Mills,14:18,D8
XR881,Hord,15:12,U0
SL473,Ewa Gentry,02:23,F0
JT054,Libertyville,11:19,W9
EL475,Dellwood,23:10,N9
CG619,Barceloneta,06:44,P0
VH475,Venetian Village,07:38,G8
MT237,Manitowoc,10:35,Y8
OT112,Egg Harbor,17:14,N7
ZY889,Bensenville,08:30,W3
UI559,Bowers Mill,08:26,B5
VJ196,Watford City,06:26,P2
NC435,South Whittier,11:53,I5
BA717,Jerome,00:23,H2
NG109,White Bird,12:57,M8
EO175,Slaughters,14:08,P0
EG310,Livingston,14:20,A1
LQ773,Iola,22:48,A7
DK063,Saint Cloud,22:41,I9
RN490,Montezuma Creek,11:02,I5
YC046,Tillson,06:00,S7
QR094,Kawailoa Beach,07:28,K1
AR625,Saddle River,01:36,Z1
OZ709,Helmetta,12:40,L6
SU609,Beechwood,17:28,Q0
BE363,Magasco,09:52,P3
CS984,Apple Springs,04:56,Q6
CL385,Ball,20:09,T1
BB831,Oak View,08:59,P9
TT141,Owanka,13:56,V7
CD953,Alondra Park,18:33,Y5
VF424,Ringling,06:04,M6
XT560,Resaca,21:26,S5
FB911,Lake Havasu City,22:18,T0
FT578,Strum,18:53,H2
CH210,Glen Wilton,18:11,X2
JY079,Melrose Park,03:59,A6
RY145,Hackberry,17:08,B1
LB401,Lone Oak,13:30,N8
OJ192,Alberene,09:05,T3
MW322,Silverville,18:53,F8
PB343,Catonsville,03:19,B6
CR593,Kinross,03:40,L7
XH376,Keenes,14:19,M8
YV701,Little America,18:37,M4
GR722,Atolia,19:16,C4
MR395,Holley,09:58,V5
CJ709,Murphytown,10:18,L0
ER302,Huntoon,10:08,R6
JD124,Highland Lakes,22:04,F4
EJ308,Cedar Rock,02:45,E5
MJ808,Cold Bay,12:04,B0
RY917,South Pottstown,04:58,B7
UA355,Jonah,03:57,I8
WZ216,Union,07:42,V6
EQ497,Lonoke,02:45,S3
WB171,Roads,21:08,U2
KT703,Morzhovoi,19:34,Q5
UN805,Arnold Mill,16:51,N4
LO465,Peapack and Gladstone,22:03,F1
ES918,Palmer Heights,21:00,D0
DT078,Conneaut Lake,16:32,F5
SC223,Bridgeton,19:41,B3
PV313,Metamora,01:09,N7
ZB325,Stewart Manor,18:32,A4
TR925,Bill,21:41,U7
KE741,Millbrae,08:31,C1
YO240,Wrightsville Beach,11:42,K8
PM831,Trentwood,00:39,F0
AO445,Virgin,17:10,V3
FW177,Alcalde,23:31,E8
VO566,Esmond,23:43,B8
LO490,Makakilo City,03:07,T1
GQ453,Calamine,18:10,I6
MI957,Pine Springs,13:19,S9
EC453,Huslia,14:15,S2
DG834,Silver City,12:58,L9
CT706,Hillside Manor,18:10,Z3
ED932,Piercy,20:15,V0
SJ679,Winborn,19:12,G5
JW730,East Butler,21:41,N8
US727,Bearden,03:17,W7
SE362,Woodward,15:57,H8
KH776,Traskwood,02:11,E1
HK759,Goldenrod,19:55,D4
OO943,Saint Marys City,10:02,A1
BL015,Pittsford,05:38,G0
ZP953,Wilson City,09:57,L0
GX083,Tuba City,09:08,Q0
FX056,Whiteface,23:55,M3
FT182,Finchville,15:26,H6
QO477,Lakeside,12:14,B8
OS781,Cheboygan,00:13,M0
OJ473,La Grange Park,12:19,A3
KX613,Hytop,06:51,S8
MV713,Belle Vernon,10:01,J1
TG260,El Rio,07:33,F1
FA429,Pacolet,13:22,V5
AI156,Wallkill,09:49,A2
KD980,Solana,16:52,I8
VE974,Sainte Marie,06:04,T6
JD892,Caban,18:12,U1
EV961,South Renovo,12:43,I5
AW816,Dupree,10:56,R8
WO516,Braxton,01:10,Y1
TU615,White Mountain,09:16,V0
RE679,Bellmead,08:26,R1
OG568,Affton,15:00,H7
AK483,Van Wert,00:15,C3
ZL434,Rienzi,13:46,M1
QZ112,Fairmont,08:23,N1
FM761,Marion Hill,20:28,H2
AD562,Lastrup,12:21,V1
SO127,Mammoth,07:09,U9
WV302,Dayton,15:27,O9
SN770,Exmore,07:35,J0
IC737,Jeffrey,02:29,M1
UL544,Lysite,03:17,M6
JH738,Hummels Wharf,01:37,K4
VR762,Skaneateles,20:08,P9
CA409,Anding,15:51,X5
RD304,Huber Heights,02:55,A5
DB254,Varner,09:08,U0
OM832,Moca,21:26,V0
PJ757,Zena,17:01,L2
VE854,Laotto,12:45,X4
VX848,Walters,17:42,I0
YN100,Remington,20:00,K5
YM996,East Harwich,04:40,D4
UR782,Carbondale,02:39,J5
SV744,Courtdale,22:36,B9
UD520,Crugers,22:22,V5
JH209,Holly Grove,04:15,C1
YI790,Rural Retreat,04:40,V3
EG012,Monett,07:27,W8
LS831,Twin Groves,18:24,T7
MU454,Mendeltna,17:58,P9
WN901,Hiawatha,08:09,E2
NM660,Yoe,19:57,T4
ZN179,Toughkenamon,08:27,W8
UN481,Ferry Pass,23:39,C7
VS709,Bluffs,02:47,M7
SS118,Lamesa,20:37,M1
EX784,Olivet,10:22,B7
WU980,Tanglewood Forest,13:44,V1
XH850,Bleecker,16:36,L6
HI187,Shadehill,14:23,Y6
GK852,German Valley,06:48,P9
WH885,South Fontana,01:53,B0
XV035,Willey,00:25,C0
VU420,Ankenytown,07:02,Y9
ID084,Cadiz,23:02,Y8
FX521,Northboro,15:44,Z9
SK716,Harvey Cedars,01:58,Z4
JR955,Stony Brook,02:24,T7
ZZ961,Clarence Center,17:12,Q1
FA786,Fence,00:46,L6
RW649,Ackworth,23:20,U0
LH006,Sturgeon,06:15,K8
GA364,Wapanucka,11:28,O5
LU730,Lincoln Acres,00:48,J1
QG237,Kensal,07:56,K4
IW178,Max,11:36,I7
IE889,Cheswick,22:24,S4
RG176,Riddle,00:45,W9
WX623,Joliet,12:24,O4
UM313,Sunnymead,14:21,L0
UQ241,Wareham,20:54,A8
OI040,Middleburg Heights,17:54,O5
AL714,Lesley,06:25,X0
LA400,Broaddus,13:18,N4
KM434,Brinklow,11:16,Z6
UJ465,Requa,04:46,K6
RD788,Brillion,19:04,P9
WA051,Tehuacana,03:03,X8
UP101,Factoryville,10:35,B9
KI032,Kenansville,01:19,L9
ME788,Sylva,15:15,G0
SU311,Rockdell,06:29,L6
MM726,New Alluwe,15:32,Q1
PB173,West Allis,22:15,L8
NB926,Champ,18:27,P8
QY609,Plymouth,14:42,Q7
WU198,Waukomis,19:52,J5
KK099,Ocean Isle Beach,13:39,B4
WL405,North Royalton,11:35,D5
ZO905,Blessing,15:05,H8
RR682,Fort Worth,07:57,M7
YV595,Royville,16:03,C6
YS821,Kreole,20:06,L2
IU819,Tonasket,20:37,O6
OZ423,River Hills,11:39,X5
IB771,Candor,13:47,M0
TD000,Rea,15:36,Q0
LT260,Rutledge,19:04,W4
NS770,Gotham,16:07,F5
FP831,Wardell,20:58,R4
CW524,Herzman Mesa,03:46,G7
WD067,Derrick City,02:39,T2
JN388,Carmichaels,05:34,W1
JL485,Orange City,15:48,E9
CE546,Armijo,15:33,X8
RQ958,Uyak,10:35,K3
GP780,Mount Holly Springs,16:44,S8
GP796,Orderville,00:59,J9
EK570,Vanderpool,15:03,V1
HA208,Bloomingburg,07:34,S9
BS293,Natalia,14:07,D1
HY440,Herndon,21:37,K1
DY612,Atoka,02:20,H8
SG149,Franconia,20:57,J6
XJ808,South Corning,01:22,L4
PB258,Pierpont,05:20,A1
CI328,Crystal River,03:18,V1
MC844,Cornish,08:49,F9
LN191,Weedville,17:09,L0
QG531,Eton,22:57,E7
ID733,Delanson,13:49,H5
ZC282,Narcoossee,20:57,D4
LN550,Lennox,09:34,D9
TZ356,Forada,17:57,P8
CA774,Loco,03:59,B0
DV519,Harrisonville,17:55,M6
HE402,Ossining,19:22,J6
DW999,Isleta Pueblo,18:40,N8
CA694,Wedowee,01:43,A5
HN194,Eagle Mountain,14:00,W8
UO174,Ophir,12:33,O0
GO160,Rice,17:05,X5
ZF099,Reynolds,16:30,O8
LR128,Brockport,18:01,E5
BM670,Glasgow,09:43,T1
KE802,Spring Valley,00:00,F0
XQ643,White Ash,12:57,A4
GX055,Nibley,15:05,B4
IO715,Short Creek,02:59,M6
CC713,Midland City,21:46,C7
HB531,Depoe Bay,10:47,W6
WY720,Scottsburg,23:29,N7
WT935,East Bernard,20:13,W9
KM001,Rowsburg,05:44,M8
KX397,Euclid,17:30,A7
PZ133,East Brookfield,16:43,X4
DR116,Mission Viejo,01:24,Z9
ML580,Saint Clairsville,10:02,E0
ZV764,Onamia,15:36,T4
KE028,Massieville,21:03,U9
IN183,Henry,18:41,E9
OP332,Shabbona,01:51,J7
KG980,Lignite,07:10,A8
MU920,Cash,07:25,A0
JT694,McKenzie Bridge,09:15,P3
MQ475,Chefornak,22:24,M8
SX063,Dunnville,13:33,W1
XK170,Belvedere Park,16:27,W9
FP818,Antigo,16:29,A8
PY470,Dorchester,22:31,S8
DX562,Coleraine,17:19,V9
RO821,Cutter,07:26,N4
KB208,Lidderdale,21:41,U3
ZY854,Nassau Shores,14:44,P8
DR644,Waltersville,03:37,S1
